ID,StartingAirport_IATA3,DestinationAirport_IATA3,Airline_IATA2,Distance,Equipment_aircraft1_EquipmentCode,Equipment_aircraft2_EquipmentCode,Equipment_aircraft3_EquipmentCode,Equipment_aircraft4_EquipmentCode,Equipment_aircraft5_EquipmentCode,Equipment_aircraft6_EquipmentCode,Equipment_aircraft7_EquipmentCode,Equipment_aircraft8_EquipmentCode,Equipment_aircraft9_EquipmentCode
CURSDQ7I,CUR,SDQ,7I,698,M83,,,,,,,,
CURSXM7I,CUR,SXM,7I,904,M83,,,,,,,,
CURVLN7I,CUR,VLN,7I,253,M83,,,,,,,,
KINCUR7I,KIN,CUR,7I,1056,F50,,,,,,,,
LRMAUA7I,LRM,AUA,7I,672,M83,,,,,,,,
LSPCUR7I,LSP,CUR,7I,137,F50,,,,,,,,
MARCUR7I,MAR,CUR,7I,352,M83,,,,,,,,
MDECUR7I,MDE,CUR,7I,976,M83,,,,,,,,
MIAAUA7I,MIA,AUA,7I,1829,M83,,,,,,,,
MIACUR7I,MIA,CUR,7I,1924,M83,,,,,,,,
PAPSXM7I,PAP,SXM,7I,971,M83,,,,,,,,
PBMCUR7I,PBM,CUR,7I,1688,M83,,,,,,,,
PBMPOS7I,PBM,POS,7I,886,733,,,,,,,,
POSCUR7I,POS,CUR,7I,850,733,,,,,,,,
POSPBM7I,POS,PBM,7I,886,733,,,,,,,,
SDQCUR7I,SDQ,CUR,7I,698,M83,,,,,,,,
SDQSXM7I,SDQ,SXM,7I,694,M83,,,,,,,,
SXMCUR7I,SXM,CUR,7I,904,M83,,,,,,,,
SXMPAP7I,SXM,PAP,7I,971,M83,,,,,,,,
SXMSDQ7I,SXM,SDQ,7I,694,M83,,,,,,,,
VLNAUA7I,VLN,AUA,7I,347,M83,,,,,,,,
VLNCUR7I,VLN,CUR,7I,253,M83,,,,,,,,
AERDYU7J,AER,DYU,7J,2471,735,,,,,,,,
ALADYU7J,ALA,DYU,7J,872,MA6,,,,,,,,
DELDYU7J,DEL,DYU,7J,1348,735,,,,,,,,
DMEDYU7J,DME,DYU,7J,2962,752,,,,,,,,
DMELBD7J,DME,LBD,7J,2874,735,,,,,,,,
DYUAER7J,DYU,AER,7J,2471,735,,,,,,,,
DYUALA7J,DYU,ALA,7J,872,MA6,,,,,,,,
DYUDEL7J,DYU,DEL,7J,1348,735,,,,,,,,
DYUDME7J,DYU,DME,7J,2962,752,,,,,,,,
DYUFRU7J,DYU,FRU,7J,692,MA6,,,,,,,,
DYUIKA7J,DYU,IKA,7J,1606,735,,,,,,,,
DYUIST7J,DYU,IST,7J,3402,735,,,,,,,,
DYULED7J,DYU,LED,7J,3582,735,,,,,,,,
DYUOVB7J,DYU,OVB,7J,2104,735,,,,,,,,
DYUSGC7J,DYU,SGC,7J,2556,735,,,,,,,,
DYUSHJ7J,DYU,SHJ,7J,1929,735,,,,,,,,
DYUSVX7J,DYU,SVX,7J,2108,735,,,,,,,,
DYUURC7J,DYU,URC,7J,1666,752,,,,,,,,
FRUDYU7J,FRU,DYU,7J,692,MA6,,,,,,,,
IKADYU7J,IKA,DYU,7J,1606,735,,,,,,,,
ISTDYU7J,IST,DYU,7J,3402,735,,,,,,,,
LBDDME7J,LBD,DME,7J,2874,733,,,,,,,,
LBDLED7J,LBD,LED,7J,3478,733,,,,,,,,
LBDOVB7J,LBD,OVB,7J,1904,733,,,,,,,,
LBDSGC7J,LBD,SGC,7J,2364,733,,,,,,,,
LEDDYU7J,LED,DYU,7J,3582,735,,,,,,,,
LEDLBD7J,LED,LBD,7J,3478,735,,,,,,,,
OVBDYU7J,OVB,DYU,7J,2104,735,,,,,,,,
OVBLBD7J,OVB,LBD,7J,1904,735,,,,,,,,
SGCDYU7J,SGC,DYU,7J,2556,735,,,,,,,,
SGCLBD7J,SGC,LBD,7J,2364,735,,,,,,,,
SHJDYU7J,SHJ,DYU,7J,1929,735,,,,,,,,
SVXDYU7J,SVX,DYU,7J,2108,735,,,,,,,,
URCDYU7J,URC,DYU,7J,1666,752,,,,,,,,
CUNCZM7M,CUN,CZM,7M,57,D28,CNA,,,,,,,
CUNMID7M,CUN,MID,7M,289,D28,,,,,,,,
CZMCUN7M,CZM,CUN,7M,57,CNA,D28,,,,,,,
MIDCUN7M,MID,CUN,7M,289,D28,,,,,,,,
MIDVSA7M,MID,VSA,7M,465,D28,,,,,,,,
VERVSA7M,VER,VSA,7M,378,D28,,,,,,,,
VSAMID7M,VSA,MID,7M,465,D28,,,,,,,,
VSAVER7M,VSA,VER,7M,378,D28,,,,,,,,
ACUPAC7P,ACU,PAC,7P,10958,DHT,,,,,,,,
BFQJQE7P,BFQ,JQE,7P,10732,DHT,,,,,,,,
BOCPAC7P,BOC,PAC,7P,299,F50,,,,,,,,
CHXBOC7P,CHX,BOC,7P,32,F50,,,,,,,,
DAVPAC7P,DAV,PAC,7P,323,100,F50,,,,,,,
DAVSJO7P,DAV,SJO,7P,264,F50,,,,,,,,
GHEPAC7P,GHE,PAC,7P,10934,BNI,,,,,,,,
JQEPAC7P,JQE,PAC,7P,223,DHT,,,,,,,,
MPPPAC7P,MPP,PAC,7P,10950,DHT,,,,,,,,
OGMMPP7P,OGM,MPP,7P,10930,DHT,,,,,,,,
OTDSIC7P,OTD,SIC,7P,13575,DHT,,,,,,,,
PACBFQ7P,PAC,BFQ,7P,10922,DHT,,,,,,,,
PACBOC7P,PAC,BOC,7P,299,F50,,,,,,,,
PACCHX7P,PAC,CHX,7P,330,F50,,,,,,,,
PACDAV7P,PAC,DAV,7P,323,100,F50,,,,,,,
PACOGM7P,PAC,OGM,7P,179,DHT,,,,,,,,
PACOTD7P,PAC,OTD,7P,10952,DHT,,,,,,,,
PACPUE7P,PAC,PUE,7P,237,DHT,,,,,,,,
PACPVE7P,PAC,PVE,7P,10971,DHT,,,,,,,,
PACPYC7P,PAC,PYC,7P,10961,DHT,,,,,,,,
PACSAX7P,PAC,SAX,7P,10932,BNI,,,,,,,,
PUEPAC7P,PUE,PAC,7P,237,DHT,,,,,,,,
PVECZJ7P,PVE,CZJ,7P,44,DHT,,,,,,,,
PYCACU7P,PYC,ACU,7P,29,DHT,,,,,,,,
SAXGHE7P,SAX,GHE,7P,18,BNI,,,,,,,,
SICPAC7P,SIC,PAC,7P,11302,DHT,,,,,,,,
SJODAV7P,SJO,DAV,7P,264,F50,,,,,,,,
AKXDME7R,AKX,DME,7R,1412,CR2,,,,,,,,
CSYDME7R,CSY,DME,7R,595,CR2,,,,,,,,
CSYLED7R,CSY,LED,7R,1086,CR2,,,,,,,,
DMEAKX7R,DME,AKX,7R,1412,CR2,,,,,,,,
DMECSY7R,DME,CSY,7R,595,CR2,,,,,,,,
DMEEGO7R,DME,EGO,7R,537,CR2,,,,,,,,
DMEESL7R,DME,ESL,7R,1100,CR2,,,,,,,,
DMEGRV7R,DME,GRV,7R,1461,CR2,,,,,,,,
DMEIJK7R,DME,IJK,7R,975,CR2,,,,,,,,
DMEMCX7R,DME,MCX,7R,1567,CR2,,,,,,,,
DMEPES7R,DME,PES,7R,752,CR2,,,,,,,,
DMEPEZ7R,DME,PEZ,7R,528,CR2,,,,,,,,
DMESKX7R,DME,SKX,7R,490,CR2,,,,,,,,
DMEULV7R,DME,ULV,7R,672,CR2,,,,,,,,
DMEVKT7R,DME,VKT,7R,1904,CR2,,,,,,,,
DMEVOZ7R,DME,VOZ,7R,409,CR2,,,,,,,,
EGODME7R,EGO,DME,7R,537,CR2,,,,,,,,
EGOKUF7R,EGO,KUF,7R,979,CR2,,,,,,,,
EGOROV7R,EGO,ROV,7R,444,CR2,,,,,,,,
ESLDME7R,ESL,DME,7R,1100,CR2,,,,,,,,
EVNVOG7R,EVN,VOG,7R,960,CR2,,,,,,,,
GRVDME7R,GRV,DME,7R,1461,CR2,,,,,,,,
IARLED7R,IAR,LED,7R,623,CR2,,,,,,,,
IJKDME7R,IJK,DME,7R,975,CR2,,,,,,,,
KROSVX7R,KRO,SVX,7R,319,EM2,,,,,,,,
KRRVOG7R,KRR,VOG,7R,573,CR2,,,,,,,,
KRRVOZ7R,KRR,VOZ,7R,754,CR2,,,,,,,,
KUFEGO7R,KUF,EGO,7R,979,CR2,,,,,,,,
KUFSVX7R,KUF,SVX,7R,765,CR2,,,,,,,,
KVXLED7R,KVX,LED,7R,1094,CR2,,,,,,,,
LEDCSY7R,LED,CSY,7R,1086,CR2,,,,,,,,
LEDIAR7R,LED,IAR,7R,623,CR2,,,,,,,,
LEDKVX7R,LED,KVX,7R,1094,CR2,,,,,,,,
LEDMCX7R,LED,MCX,7R,2228,CR2,,,,,,,,
LEDSKX7R,LED,SKX,7R,1101,CR2,,,,,,,,
LEDVOG7R,LED,VOG,7R,1522,CR2,,,,,,,,
LEDVOZ7R,LED,VOZ,7R,1048,CR2,,,,,,,,
MCXDME7R,MCX,DME,7R,1567,CR2,,,,,,,,
MCXLED7R,MCX,LED,7R,2228,CR2,,,,,,,,
MQFSVX7R,MQF,SVX,7R,395,EM2,,,,,,,,
MRVSAW7R,MRV,SAW,7R,1186,CR2,,,,,,,,
NUXSVX7R,NUX,SVX,7R,1325,CR2,,,,,,,,
OVBSVX7R,OVB,SVX,7R,1371,CR2,,,,,,,,
PESDME7R,PES,DME,7R,752,CR2,,,,,,,,
PEZDME7R,PEZ,DME,7R,528,CR2,,,,,,,,
ROVEGO7R,ROV,EGO,7R,444,CR2,,,,,,,,
ROVVOG7R,ROV,VOG,7R,377,CR2,,,,,,,,
SAWMRV7R,SAW,MRV,7R,1186,CR2,,,,,,,,
SCWSVX7R,SCW,SVX,7R,785,CR2,,,,,,,,
SKXDME7R,SKX,DME,7R,490,CR2,,,,,,,,
SKXLED7R,SKX,LED,7R,1101,CR2,,,,,,,,
SVXKRO7R,SVX,KRO,7R,319,EM2,,,,,,,,
SVXKUF7R,SVX,KUF,7R,765,CR2,,,,,,,,
SVXMQF7R,SVX,MQF,7R,395,EM2,,,,,,,,
SVXNUX7R,SVX,NUX,7R,1325,CR2,,,,,,,,
SVXOVB7R,SVX,OVB,7R,1371,CR2,,,,,,,,
SVXSCW7R,SVX,SCW,7R,785,CR2,,,,,,,,
SVXUFA7R,SVX,UFA,7R,393,EM2,,,,,,,,
SVXULV7R,SVX,ULV,7R,837,CR2,,,,,,,,
SVXURJ7R,SVX,URJ,7R,441,EM2,,,,,,,,
UFASVX7R,UFA,SVX,7R,393,EM2,,,,,,,,
ULVDME7R,ULV,DME,7R,672,CR2,,,,,,,,
ULVSVX7R,ULV,SVX,7R,837,CR2,,,,,,,,
URJSVX7R,URJ,SVX,7R,441,EM2,,,,,,,,
VKTDME7R,VKT,DME,7R,1904,CR2,,,,,,,,
VOGEVN7R,VOG,EVN,7R,960,CR2,,,,,,,,
VOGKRR7R,VOG,KRR,7R,573,CR2,,,,,,,,
VOGLED7R,VOG,LED,7R,1522,CR2,,,,,,,,
VOGROV7R,VOG,ROV,7R,377,CR2,,,,,,,,
VOZDME7R,VOZ,DME,7R,409,CR2,,,,,,,,
VOZKRR7R,VOZ,KRR,7R,754,CR2,,,,,,,,
VOZLED7R,VOZ,LED,7R,1048,CR2,,,,,,,,
ANIHCR7S,ANI,HCR,7S,69,CNA,,,,,,,,
ANIKLG7S,ANI,KLG,7S,43,,CNA,,,,,,,
ANVKGX7S,ANV,KGX,7S,9930,,CNA,,,,,,,
HCRANV7S,HCR,ANV,7S,55,CNA,,,,,,,,
KGXSHX7S,KGX,SHX,7S,9913,,CNA,,,,,,,
KLGRSH7S,KLG,RSH,7S,58,,CNA,,,,,,,
RSHANI7S,RSH,ANI,7S,96,,,,,,,,,
SHXANI7S,SHX,ANI,7S,124,,,,,,,,,
BKKCKG8B,BKK,CKG,8B,1884,763,,,,,,,,
BKKHKT8B,BKK,HKT,8B,674,763,,,,,,,,
BKKICN8B,BKK,ICN,8B,3670,763,,,,,,,,
CKGBKK8B,CKG,BKK,8B,1884,763,,,,,,,,
CKGHKT8B,CKG,HKT,8B,2555,763,,,,,,,,
CNXICN8B,CNX,ICN,8B,3383,763,,,,,,,,
HKTBKK8B,HKT,BKK,8B,674,763,,,,,,,,
HKTCKG8B,HKT,CKG,8B,2555,763,,,,,,,,
HKTICN8B,HKT,ICN,8B,4322,763,,,,,,,,
ICNBKK8B,ICN,BKK,8B,3670,763,,,,,,,,
ICNCNX8B,ICN,CNX,8B,3383,763,,,,,,,,
ICNHKT8B,ICN,HKT,8B,4322,763,,,,,,,,
ADQAKK8D,ADQ,AKK,8D,136,CNA,,,,,,,,
ADQKOZ8D,ADQ,KOZ,8D,9898,CNA,,,,,,,,
ADQOLH8D,ADQ,OLH,8D,9797,CNA,,,,,,,,
ADQORI8D,ADQ,ORI,8D,9860,CNA,,,,,,,,
AKKADQ8D,AKK,ADQ,8D,136,CNA,,,,,,,,
KOZADQ8D,KOZ,ADQ,8D,9898,CNA,,,,,,,,
OLHADQ8D,OLH,ADQ,8D,9797,CNA,,,,,,,,
ORIADQ8D,ORI,ADQ,8D,9860,CNA,,,,,,,,
ABLOTZ8E,ABL,OTZ,8E,208,CNC,,,,,,,,
ABLSHG8E,ABL,SHG,8E,39,CNC,,,,,,,,
BKCDRG8E,BKC,DRG,8E,74,CNC,,,,,,,,
BKCOTZ8E,BKC,OTZ,8E,119,CNC,,,,,,,,
DRGBKC8E,DRG,BKC,8E,74,CNC,,,,,,,,
DRGOTZ8E,DRG,OTZ,8E,91,CNC,,,,,,,,
ELIGLV8E,ELI,GLV,8E,36,PA2,,,,,,,,
ELIKKA8E,ELI,KKA,8E,64,CNC,,,,,,,,
ELIOME8E,ELI,OME,8E,152,CNC,,,,,,,,
GAMOME8E,GAM,OME,8E,316,BE1,,,,,,,,
GAMSVA8E,GAM,SVA,8E,62,BE1,,,,,,,,
GLVELI8E,GLV,ELI,8E,36,CNC,,,,,,,,
GLVWMO8E,GLV,WMO,8E,25,PA2,,,,,,,,
IANORV8E,IAN,ORV,8E,31,CNC,,,,,,,,
IANOTZ8E,IAN,OTZ,8E,95,CNC,,,,,,,,
KKAOME8E,KKA,OME,8E,209,CNC,,,,,,,,
KKASKK8E,KKA,SKK,8E,63,CNC,,,,,,,,
KTSOME8E,KTS,OME,8E,103,CNC,,,,,,,,
KTSWAA8E,KTS,WAA,8E,82,CNC,,,,,,,,
KVLOTZ8E,KVL,OTZ,8E,127,CNC,,,,,,,,
KVLPHO8E,KVL,PHO,8E,9940,CNC,,,,,,,,
LUROTZ8E,LUR,OTZ,8E,266,CNC,,,,,,,,
OBUABL8E,OBU,ABL,8E,47,CNC,,,,,,,,
OBUOTZ8E,OBU,OTZ,8E,249,CNC,,,,,,,,
OMEELI8E,OME,ELI,8E,152,PA2,,,,,,,,
OMEGAM8E,OME,GAM,8E,316,BE1,,,,,,,,
OMEKKA8E,OME,KKA,8E,209,CNC,,,,,,,,
OMEOTZ8E,OME,OTZ,8E,294,PA2,,,,,,,,
OMESHH8E,OME,SHH,8E,196,BE1,,,,,,,,
OMESVA8E,OME,SVA,8E,262,BE1,,,,,,,,
OMETLA8E,OME,TLA,8E,91,CNC,,,,,,,,
OMETNC8E,OME,TNC,8E,165,CNC,,,,,,,,
OMEUNK8E,OME,UNK,8E,235,PA2,,,,,,,,
OMEWBB8E,OME,WBB,8E,10046,BE1,,,,,,,,
OMEWMO8E,OME,WMO,8E,99,CNC,,,,,,,,
ORVIAN8E,ORV,IAN,8E,31,CNC,,,,,,,,
ORVOTZ8E,ORV,OTZ,8E,69,CNC,,,,,,,,
OTZABL8E,OTZ,ABL,8E,208,CNC,,,,,,,,
OTZBKC8E,OTZ,BKC,8E,119,CNC,,,,,,,,
OTZDRG8E,OTZ,DRG,8E,91,CNC,,,,,,,,
OTZIAN8E,OTZ,IAN,8E,95,CNC,,,,,,,,
OTZKVL8E,OTZ,KVL,8E,127,CNC,,,,,,,,
OTZOME8E,OTZ,OME,8E,294,PA2,,,,,,,,
OTZORV8E,OTZ,ORV,8E,69,CNC,,,,,,,,
OTZPHO8E,OTZ,PHO,8E,9814,CNC,,,,,,,,
OTZSHG8E,OTZ,SHG,8E,237,CNC,,,,,,,,
OTZWLK8E,OTZ,WLK,8E,119,CNC,,,,,,,,
OTZWTK8E,OTZ,WTK,8E,77,CNC,,,,,,,,
PHOLUR8E,PHO,LUR,8E,10068,CNC,,,,,,,,
PHOOTZ8E,PHO,OTZ,8E,9814,CNC,,,,,,,,
SHGOBU8E,SHG,OBU,8E,12,CNC,,,,,,,,
SHHOME8E,SHH,OME,8E,196,BE1,CNC,,,,,,,
SKKKKA8E,SKK,KKA,8E,63,CNC,,,,,,,,
SKKOME8E,SKK,OME,8E,203,CNC,,,,,,,,
SKKUNK8E,SKK,UNK,8E,58,CNC,,,,,,,,
SMKUNK8E,SMK,UNK,8E,78,BE1,,,,,,,,
SMKWBB8E,SMK,WBB,8E,9851,CNC,PA2,,,,,,,
SVAGAM8E,SVA,GAM,8E,62,BE1,,,,,,,,
SVAOME8E,SVA,OME,8E,262,BE1,,,,,,,,
TLAKTS8E,TLA,KTS,8E,12,CNC,,,,,,,,
TNCWAA8E,TNC,WAA,8E,10,CNC,,,,,,,,
UNKOME8E,UNK,OME,8E,235,BE1,,,,,,,,
UNKSKK8E,UNK,SKK,8E,58,CNC,,,,,,,,
UNKSMK8E,UNK,SMK,8E,78,CNC,PA2,,,,,,,
WAAOME8E,WAA,OME,8E,175,CNC,,,,,,,,
WAASHH8E,WAA,SHH,8E,115,CNC,,,,,,,,
WBBOME8E,WBB,OME,8E,10046,PA2,,,,,,,,
WBBSMK8E,WBB,SMK,8E,9851,BE1,,,,,,,,
WBBUNK8E,WBB,UNK,8E,9841,CNC,,,,,,,,
WLKOTZ8E,WLK,OTZ,8E,119,CNC,,,,,,,,
WMOGLV8E,WMO,GLV,8E,25,CNC,,,,,,,,
WMOOME8E,WMO,OME,8E,99,PA2,,,,,,,,
WTKKVL8E,WTK,KVL,8E,70,CNC,,,,,,,,
WTKOTZ8E,WTK,OTZ,8E,77,CNC,,,,,,,,
AUACCS8I,AUA,CCS,8I,391,M82,,,,,,,,
AUAMIA8I,AUA,MIA,8I,1829,M82,,,,,,,,
AUAVLN8I,AUA,VLN,8I,347,M82,,,,,,,,
CCSAUA8I,CCS,AUA,8I,391,M82,,,,,,,,
MIAAUA8I,MIA,AUA,8I,1829,M82,,,,,,,,
VLNAUA8I,VLN,AUA,8I,347,M82,,,,,,,,
BAVXIY8L,BAV,XIY,8L,689,738,,,,,,,,
CGOKMG8L,CGO,KMG,8L,1483,320,738,737,,,,,,
CGOLJG8L,CGO,LJG,8L,1564,319,321,,,,,,,
CKGKMG8L,CKG,KMG,8L,631,738,,,,,,,,
CKGLJG8L,CKG,LJG,8L,712,321,,,,,,,,
CKGXUZ8L,CKG,XUZ,8L,1137,738,,,,,,,,
CSXFOC8L,CSX,FOC,8L,686,738,,,,,,,,
CSXKMG8L,CSX,KMG,8L,1079,738,,,,,,,,
CSXLJG8L,CSX,LJG,8L,1291,321,319,,,,,,,
CSXNKG8L,CSX,NKG,8L,672,321,,,,,,,,
CTUJZH8L,CTU,JZH,8L,254,737,,,,,,,,
CTUKMG8L,CTU,KMG,8L,617,321,737,,,,,,,
CTUTCZ8L,CTU,TCZ,8L,826,737,,,,,,,,
CTUTSN8L,CTU,TSN,8L,1546,737,,,,,,,,
DIGKMG8L,DIG,KMG,8L,441,737,,,,,,,,
DLCTSN8L,DLC,TSN,8L,363,737,,,,,,,,
DLCWUH8L,DLC,WUH,8L,1129,737,,,,,,,,
DLUJHG8L,DLU,JHG,8L,411,737,,,,,,,,
DLUKMG8L,DLU,KMG,8L,269,737,,,,,,,,
FOCCSX8L,FOC,CSX,8L,686,738,,,,,,,,
FOCNNG8L,FOC,NNG,8L,1222,738,,,,,,,,
HAKKMG8L,HAK,KMG,8L,963,738,,,,,,,,
HETTYN8L,HET,TYN,8L,352,321,,,,,,,,
HFEKMG8L,HFE,KMG,8L,1587,738,,,,,,,,
HFELJG8L,HFE,LJG,8L,1747,319,,,,,,,,
HFEPVG8L,HFE,PVG,8L,433,319,,,,,,,,
HGHKMG8L,HGH,KMG,8L,1814,737,,,,,,,,
HGHKOW8L,HGH,KOW,8L,738,321,,,,,,,,
JHGDLU8L,JHG,DLU,8L,411,737,,,,,,,,
JHGKMG8L,JHG,KMG,8L,412,737,,,,,,,,
JHGLJG8L,JHG,LJG,8L,526,737,,,,,,,,
JZHCTU8L,JZH,CTU,8L,254,737,,,,,,,,
KMGCGO8L,KMG,CGO,8L,1483,320,738,737,,,,,,
KMGCKG8L,KMG,CKG,8L,631,738,,,,,,,,
KMGCSX8L,KMG,CSX,8L,1079,738,,,,,,,,
KMGCTU8L,KMG,CTU,8L,617,321,737,,,,,,,
KMGDIG8L,KMG,DIG,8L,441,737,,,,,,,,
KMGDLU8L,KMG,DLU,8L,269,737,,,,,,,,
KMGHAK8L,KMG,HAK,8L,963,738,,,,,,,,
KMGHFE8L,KMG,HFE,8L,1587,738,,,,,,,,
KMGHGH8L,KMG,HGH,8L,1814,737,,,,,,,,
KMGJHG8L,KMG,JHG,8L,412,737,,,,,,,,
KMGKOW8L,KMG,KOW,8L,1192,321,,,,,,,,
KMGKWE8L,KMG,KWE,8L,419,737,321,,,,,,,
KMGKWL8L,KMG,KWL,8L,716,738,,,,,,,,
KMGLHW8L,KMG,LHW,8L,1271,737,,,,,,,,
KMGLJG8L,KMG,LJG,8L,321,319,321,,,,,,,
KMGLUM8L,KMG,LUM,8L,451,737,,,,,,,,
KMGNNG8L,KMG,NNG,8L,601,738,,,,,,,,
KMGPEK8L,KMG,PEK,8L,2095,738,737,321,,,,,,
KMGPVG8L,KMG,PVG,8L,1967,738,,,,,,,,
KMGSYM8L,KMG,SYM,8L,326,737,,,,,,,,
KMGSYX8L,KMG,SYX,8L,1010,321,737,,,,,,,
KMGTCZ8L,KMG,TCZ,8L,448,737,,,,,,,,
KMGTNA8L,KMG,TNA,8L,1884,738,,,,,,,,
KMGTYN8L,KMG,TYN,8L,1679,321,,,,,,,,
KMGWUH8L,KMG,WUH,8L,1275,738,737,321,,,,,,
KMGXIY8L,KMG,XIY,8L,1181,738,,,,,,,,
KMGXNN8L,KMG,XNN,8L,1274,738,,,,,,,,
KMGYIC8L,KMG,YIC,8L,1172,738,,,,,,,,
KMGYIH8L,KMG,YIH,8L,1036,738,,,,,,,,
KOWHGH8L,KOW,HGH,8L,738,321,,,,,,,,
KOWKMG8L,KOW,KMG,8L,1192,321,,,,,,,,
KWEKMG8L,KWE,KMG,8L,419,737,321,,,,,,,
KWELJG8L,KWE,LJG,8L,652,319,,,,,,,,
KWENKG8L,KWE,NKG,8L,1306,737,,,,,,,,
KWESIN8L,KWE,SIN,8L,2818,321,,,,,,,,
KWEXUZ8L,KWE,XUZ,8L,1328,319,,,,,,,,
KWLKMG8L,KWL,KMG,8L,716,738,,,,,,,,
KWLXMN8L,KWL,XMN,8L,820,738,,,,,,,,
LHWKMG8L,LHW,KMG,8L,1271,737,,,,,,,,
LHWURC8L,LHW,URC,8L,1595,737,,,,,,,,
LJGCGO8L,LJG,CGO,8L,1564,319,321,,,,,,,
LJGCKG8L,LJG,CKG,8L,712,321,,,,,,,,
LJGCSX8L,LJG,CSX,8L,1291,321,319,,,,,,,
LJGHFE8L,LJG,HFE,8L,1747,319,,,,,,,,
LJGJHG8L,LJG,JHG,8L,526,737,,,,,,,,
LJGKMG8L,LJG,KMG,8L,321,321,319,,,,,,,
LJGKWE8L,LJG,KWE,8L,652,319,,,,,,,,
LJGNGB8L,LJG,NGB,8L,2105,319,,,,,,,,
LJGNKG8L,LJG,NKG,8L,1890,319,,,,,,,,
LJGSZX8L,LJG,SZX,8L,1442,321,,,,,,,,
LJGTYN8L,LJG,TYN,8L,1692,319,,,,,,,,
LJGWUH8L,LJG,WUH,8L,1435,321,,,,,,,,
LJGXIY8L,LJG,XIY,8L,1186,321,,,,,,,,
LUMKMG8L,LUM,KMG,8L,451,737,,,,,,,,
LUMPEK8L,LUM,PEK,8L,2425,737,,,,,,,,
NGBLJG8L,NGB,LJG,8L,2105,319,,,,,,,,
NGBYIH8L,NGB,YIH,8L,963,738,,,,,,,,
NKGCSX8L,NKG,CSX,8L,672,321,,,,,,,,
NKGKWE8L,NKG,KWE,8L,1306,737,,,,,,,,
NKGLJG8L,NKG,LJG,8L,1890,319,,,,,,,,
NNGFOC8L,NNG,FOC,8L,1222,738,,,,,,,,
NNGKMG8L,NNG,KMG,8L,601,738,,,,,,,,
PEKKMG8L,PEK,KMG,8L,2095,738,737,,,,,,,
PEKLUM8L,PEK,LUM,8L,2425,737,,,,,,,,
PVGHFE8L,PVG,HFE,8L,433,319,,,,,,,,
PVGKMG8L,PVG,KMG,8L,1967,738,,,,,,,,
SHAYIC8L,SHA,YIC,8L,778,738,,,,,,,,
SINKWE8L,SIN,KWE,8L,2818,321,,,,,,,,
SYMKMG8L,SYM,KMG,8L,326,737,,,,,,,,
SYXKMG8L,SYX,KMG,8L,1010,738,737,,,,,,,
SZXLJG8L,SZX,LJG,8L,1442,321,,,,,,,,
TAOWUH8L,TAO,WUH,8L,835,320,,,,,,,,
TCZCTU8L,TCZ,CTU,8L,826,737,,,,,,,,
TCZKMG8L,TCZ,KMG,8L,448,737,,,,,,,,
TNAKMG8L,TNA,KMG,8L,1884,738,,,,,,,,
TSNCTU8L,TSN,CTU,8L,1546,737,,,,,,,,
TSNDLC8L,TSN,DLC,8L,363,737,,,,,,,,
TYNHET8L,TYN,HET,8L,352,321,,,,,,,,
TYNKMG8L,TYN,KMG,8L,1679,321,,,,,,,,
TYNLJG8L,TYN,LJG,8L,1692,319,,,,,,,,
URCLHW8L,URC,LHW,8L,1595,737,,,,,,,,
URCXNN8L,URC,XNN,8L,1481,738,,,,,,,,
WUHDLC8L,WUH,DLC,8L,1129,737,,,,,,,,
WUHKMG8L,WUH,KMG,8L,1275,738,737,320,,,,,,
WUHLJG8L,WUH,LJG,8L,1435,321,,,,,,,,
WUHTAO8L,WUH,TAO,8L,835,321,,,,,,,,
XIYBAV8L,XIY,BAV,8L,689,738,,,,,,,,
XIYKMG8L,XIY,KMG,8L,1181,738,,,,,,,,
XIYLJG8L,XIY,LJG,8L,1186,321,,,,,,,,
XMNKWL8L,XMN,KWL,8L,820,738,,,,,,,,
XNNKMG8L,XNN,KMG,8L,1274,738,,,,,,,,
XNNURC8L,XNN,URC,8L,1481,738,,,,,,,,
XUZCKG8L,XUZ,CKG,8L,1137,738,,,,,,,,
XUZKWE8L,XUZ,KWE,8L,1328,319,,,,,,,,
YICKMG8L,YIC,KMG,8L,1172,738,,,,,,,,
YICSHA8L,YIC,SHA,8L,778,738,,,,,,,,
YIHKMG8L,YIH,KMG,8L,1036,738,,,,,,,,
YIHNGB8L,YIH,NGB,8L,963,738,,,,,,,,
BKKRGN8M,BKK,RGN,8M,611,320,,,,,,,,
CANRGN8M,CAN,RGN,8M,1930,320,,,,,,,,
ICNRGN8M,ICN,RGN,8M,3743,737,767,,,,,,,
KULRGN8M,KUL,RGN,8M,1689,320,,,,,,,,
PNHRGN8M,PNH,RGN,8M,1112,319,,,,,,,,
RGNBKK8M,RGN,BKK,8M,611,320,,,,,,,,
RGNCAN8M,RGN,CAN,8M,1930,320,,,,,,,,
RGNICN8M,RGN,ICN,8M,3743,737,767,,,,,,,
RGNKUL8M,RGN,KUL,8M,1689,320,,,,,,,,
RGNPNH8M,RGN,PNH,8M,1112,319,,,,,,,,
RGNSIN8M,RGN,SIN,8M,1932,320,,,,,,,,
SINRGN8M,SIN,RGN,8M,1932,320,,,,,,,,
QBCYAA8P,QBC,YAA,8P,88,BE1,,,,,,,,
QBCYVR8P,QBC,YVR,8P,429,BE1,,,,,,,,
