IATA3,Name,City,Country,Elevation,Latitude,Longitude
ERG,Yerbogachen Airport,Yerbogachen,Russia,400,61.2750015259,108.029998779
CQW,Cheraw Municipal Airport/Lynch Bellinger Field,Cheraw,United States,239,34.71289825,-79.95700073
BEM,Beni Mellal Airport,Beni Mellal,Morocco,1670,32.400001525878906,-6.333330154418945
NKT,Şırnak Şerafettin Elçi Airport,Cizre,Turkey,2038,37.3647,42.0582
SUY,Suntar Airport,Suntar,Russia,452,62.185001373291,117.63500213623
OUZ,Tazadit Airport,Zouerat,Mauritania,1129,22.756399154663086,-12.483599662780762
QUO,Akwa Ibom International Airport,Uyo,Nigeria,170,4.8725,8.093
KAA,Kasama Airport,Kasama,Zambia,4541,-10.216699600219727,31.13330078125
MBI,Mbeya Airport,Mbeya,Tanzania,5600,-8.916999816894531,33.46699905395508
SGX,Songea Airport,Songea,Tanzania,3445,-10.682999610900879,35.58300018310547
AOG,Anshan Air Base,Anshan,China,0,41.105301,122.853996
ZYI,Zunyi Xinzhou Airport,Zunyi,China,2920,27.5895,107.0007
HYW,Conway Horry County Airport,Conway,United States,35,33.82849884,-79.12220001
LDS,Lindu Airport,Yinchun,China,791,47.7520555556,129.019125
AVA,Anshun Huangguoshu Airport,Anshun,China,4812,26.2605555556,105.873333333
KSS,Sikasso Airport,Sikasso,Mali,1378,11.333000183105469,-5.699999809265137
WTB,Brisbane West Wellcamp Airport,Toowoomba,Australia,1509,-27.558333,151.793333
TNH,Tonghua Sanyuanpu Airport,Tonghua,China,1200,42.2538888889,125.703333333
SZV,Suzhou Guangfu Airport,Suzhou,China,0,31.2631,120.401001
LII,Mulia Airport,Mulia,Indonesia,6527,-3.7018,137.957
NTI,Stenkol Airport,Bintuni,Indonesia,57,-2.1033,133.5164
WSR,Wasior Airport,Wasior,Indonesia,49,-2.721,134.5061
DTB,Silangit Airport,Siborong-Borong,Indonesia,4700,2.25973,98.991898
SSV,Lasikin Airport,Sinabang,Indonesia,19,2.4102799892425537,96.32559967041016
MEQ,Seunagan Airport,Nagan Raya,Indonesia,10,4.25,96.21700286865234
BUW,Betoambari Airport,Bau-Bau,Indonesia,164,-5.486879825592041,122.56900024414062
KAZ,Kao Airport,Kao,Indonesia,27,1.1852799654006958,127.89600372314453
MNA,Melangguane Airport,Melonguane,Indonesia,3,4.006939888000488,126.6729965209961
SGQ,Sanggata/Sangkimah Airport,Sanggata,Indonesia,60,0.3847,117.543
OKL,Oksibil Airport,Oksibil,Indonesia,4315,-4.9071,140.6277
KOX,Kokonau Airport,Kokonau,Indonesia,59,-4.71075,136.43515
CMQ,Clermont Airport,Clermont,Australia,908,-22.773099899291992,147.62100219726562
WMB,Warrnambool Airport,Warrnambool,Australia,242,-38.2952995300293,142.44700622558594
RCM,Richmond Airport,Richmond,Australia,676,-20.701900482177734,143.11500549316406
DCN,RAAF Base Curtin,Derby,Australia,300,-17.5813999176,123.82800293
KNO,Kualanamu International Airport,Medan,Indonesia,23,3.642222,98.885278
HBI,Asheboro Regional Airport,Asheboro,United States,671,35.65449905,-79.8946991
EMV,Emporia Greensville Regional Airport,Emporia,United States,127,36.6869010925293,-77.48280334472656
EMT,El Monte Airport,El Monte,United States,296,34.086101532,-118.035003662
FAH,Farah Airport,Farah,Afghanistan,3083,32.367000579833984,62.18299865722656
IXT,Pasighat Airport,Pasighat,India,477,28.066099166870117,95.33560180664062
I16,Kee Field,Pineville,United States,1783,37.600399017333984,-81.5593032836914
KRQ,Kramatorsk Airport,Kramatorsk,Ukraine,646,48.70560073852539,37.62889862060547
SSF,Stinson Municipal Airport,Stinson,United States,577,29.336999893188,-98.471099853516
JSV,Sallisaw Municipal Airport,Sallisaw,United States,527,35.4382019,-94.80280304
JAS,Jasper County Airport-Bell Field,Jasper,United States,213,30.88570023,-94.03489685
87K,El Dorado Springs Memorial Airport,El dorado springs,United States,931,37.8567008972168,-93.99909973144531
MRF,Marfa Municipal Airport,Marfa,United States,4849,30.371099,-104.017997
E38,Alpine Casparis Municipal Airport,Alpine,United States,4515,30.384199142499998,-103.683998108
BQE,Bubaque Airport,Bubaque,Guinea-Bissau,0,11.297355651855469,-15.838079452514648
CZA,Chichen Itza International Airport,Chichen Itza,Mexico,102,20.6413002014,-88.4461975098
BUY,Bunbury Airport,Bunbury,Australia,53,-33.378299713134766,115.677001953125
CCB,Cable Airport,Upland,United States,1444,34.1115989685,-117.68800354
IOB,Mount Sterling Montgomery County Airport,Mount Sterling,United States,1019,38.05810165,-83.979599
EKI,Elkhart Municipal Airport,Elkhart,United States,778,41.7193984985,-86.00319671630001
C03,Nappanee Municipal Airport,Nappanee ,United States,860,41.44620132446289,-85.93479919433594
CUB,Jim Hamilton L.B. Owens Airport,Columbia,United States,193,33.970500946,-80.9952011108
GMJ,Grove Municipal Airport,Grove,United States,831,36.60680008,-94.73860168
MPR,Mc Pherson Airport,Mc Pherson,United States,1498,38.35240173,-97.69129944
GYH,Donaldson Center Airport,Greenville,United States,955,34.7583007812,-82.3764038086
PXE,Perry Houston County Airport,Perry,United States,418,32.51060104370117,-83.76730346679688
HVS,Hartsville Regional Airport,Hartsville,United States,364,34.4030990601,-80.11920166019999
IGX,Horace Williams Airport,Chapel Hill,United States,512,35.935001,-79.065902
SZT,San Cristobal de las Casas Airport,San Cristobal de las Casas,Mexico,7707,16.690299987793,-92.530097961426
DU9,Dunnville Airport,Dunnville,Canada,600,42.872200012200004,-79.5958023071
SUT,Brunswick County Airport,Oak Island,United States,24,33.9292984,-78.07499695
FCI,Chesterfield County Airport,Richmond,United States,236,37.40650177,-77.52500153
HNZ,Henderson Oxford Airport,Oxford,United States,526,36.36159897,-78.52919769
LEE,Leesburg International Airport,Leesburg,United States,76,28.82309914,-81.80870056
PPY,Pouso Alegre Airport,Pouso Alegre,Brazil,2904,-22.289199829101562,-45.91910171508789
DIQ,Brigadeiro Cabral Airport,Divinopolis,Brazil,2608,-20.180700302124,-44.870899200439
ERD,Berdyansk Airport,Berdyansk,Ukraine,171,46.814998626708984,36.75809860229492
ERL,Erenhot Saiwusu International Airport,Erenhot,China,3301,43.4225,112.096667
CNO,Chino Airport,Chino,United States,650,33.97470093,-117.637001
HTR,Hateruma Airport,Taketomi,Japan,43,24.0589008331,123.805999756
UYF,Madison County Airport,London,United States,1082,39.93270111,-83.46199799
BWW,Las Brujas Airport,Cayo Santa Maria,Cuba,13,22.621299743699996,-79.1472015381
PRB,Paso Robles Municipal Airport,Paso Robles,United States,840,35.67290115,-120.6269989
HAF,Half Moon Bay Airport,Half Moon Bay,United States,66,37.513401031499995,-122.500999451
HCJ,Hechi Jinchengjiang Airport,Hechi,China,2221,24.805,107.6997
WJF,General WM J Fox Airfield,Lancaster,United States,2351,34.74110031,-118.2190018
CJF,Coondewanna Airport,Coondewanna,Australia,2300,-22.96669960022,118.81300354004
GUZ,Guarapari Airport,Guarapari,Brazil,28,-20.646499633800005,-40.491901397700005
UBT,Ubatuba Airport,Ubatuba,Brazil,13,-23.441099166870117,-45.075599670410156
BOX,Borroloola Airport,Borroloola,Australia,55,-16.075300216674805,136.302001953125
FYJ,Dongji Aiport,Fuyuan,China,0,48.199494,134.366447
TDF,Person County Airport,Roxboro,United States,609,36.28490067,-78.98419952
PZL,Zulu Inyala Airport,Phinda,South Africa,160,-27.84939956665039,32.30970001220703
KJH,Kaili Airport,Kaili,China,3115,26.972,107.988
HPG,Shennongjia Hongping Airport,Shennongjia,China,8365,31.626,110.34
YIE,Arxan Yi'ershi Airport,Arxan,China,2925,47.3106,119.9117
HNY,Hengyang Nanyue Airport,Hengyang,China,0,26.9053,112.627998
WOS,Wonsan Kalma International Airport,Wonsan,North Korea,7,39.166801,127.486
IGT,Magas Airport,Magas,Russia,1165,43.322299957300004,45.0125999451
ASN,Talladega Municipal Airport,Talladega,United States,529,33.569900512699995,-86.05090332030001
GMU,Greenville Downtown Airport,Greenville,United States,1048,34.847900390599996,-82.34999847410002
MKT,Mankato Regional Airport,Mankato,United States,1021,44.22159958,-93.91870117
NGD,Captain Auguste George Airport,Anegada,British Virgin Islands,9,18.72719955444336,-64.32969665527344
TOI,Troy Municipal Airport,Troy,United States,398,31.860399246216,-86.012100219727
SCD,Merkel Field Sylacauga Municipal Airport,Sylacauga,United States,569,33.17179870605469,-86.30549621582031
EDN,Enterprise Municipal Airport,Enterprise,United States,361,31.29969978,-85.89990234
ALX,Thomas C Russell Field,Alexander City,United States,686,32.914699554399995,-85.9629974365
PKT,Port Keats Airport,Wadeye,Australia,91,-14.25,129.5290069580078
GPN,Garden Point Airport,Pirlangimpi,Australia,90,-11.40250015258789,130.4219970703125
HZP,Fort Mackay / Horizon Airport,Wood Buffalo,Canada,916,57.3816986084,-111.700996399
UWL,New Castle Henry Co. Municipal Airport,New Castle,United States,1088,39.87590027,-85.32649994
TQK,Scott City Municipal Airport,Scott City,United States,2963,38.474300384521484,-100.88500213623047
HDE,Brewster Field,Holdredge,United States,2313,40.452099,-99.336502
PTT,Pratt Regional Airport,Pratt,United States,1953,37.70159912,-98.74690247
AHQ,Wahoo Municipal Airport,Wahoo,United States,1224,41.2412986755,-96.59400177
LXN,Jim Kelly Field,Lexington,United States,2413,40.791000366199995,-99.7772979736
19S,Sublette Municipal Airport,Sublette,United States,2908,37.49140167,-100.8300018
CBF,Council Bluffs Municipal Airport,Council Bluffs,United States,1253,41.2592010498,-95.760597229
OKK,Kokomo Municipal Airport,Kokomo,United States,830,40.528198242188,-86.05899810791
2K7,Neodesha Municipal Airport,Neodesha,United States,841,37.43539810180664,-95.64610290527344
EHA,Elkhart Morton County Airport,Elkhart,United States,3622,37.000702,-101.879997
FTG,Front Range Airport,Denver,United States,5512,39.785301208496094,-104.54299926757812
GBG,Galesburg Municipal Airport,Galesburg,United States,764,40.937999725299996,-90.431098938
GUY,Guymon Municipal Airport,Guymon,United States,3123,36.6851005554,-101.508003235
MEJ,Meade Municipal Airport,Meade,United States,2529,37.27690124511719,-100.35600280761719
ULS,Ulysses Airport,Ulysses,United States,3071,37.60400009,-101.3740005
IDP,Independence Municipal Airport,Independence,United States,825,37.1584014893,-95.77839660640001
3AU,Augusta Municipal Airport,Augusta,United States,1328,37.671600341796875,-97.0779037475586
LQR,Larned Pawnee County Airport,Larned,United States,2012,38.20859909,-99.08599854
LZZ,Lampasas Airport,Lampasas,United States,1215,31.106199264526367,-98.1958999633789
BYY,Bay City Municipal Airport,Bay City,United States,45,28.9733009338,-95.8635025024
PRX,Cox Field,Paris,United States,547,33.636600494385,-95.450798034668
CFV,Coffeyville Municipal Airport,Coffeyville,United States,754,37.09400177,-95.5718994141
GXY,Greeley–Weld County Airport,Greeley,United States,4697,40.4374008179,-104.633003235
OEL,Oryol Yuzhny Airport,Oakley,United States,656,52.934700012200004,36.0022010803
FET,Fremont Municipal Airport,Fremont,United States,1204,41.44910049,-96.52020264
LGD,La Grande/Union County Airport,La Grande,United States,2717,45.2901992798,-118.007003784
SZY,Szczytno-Szymany International Airport,Szczytno-Szymany,Poland,463,53.48189926147461,20.937700271606445
MPO,Pocono Mountains Municipal Airport,Mount Pocono,United States,1915,41.13750076,-75.37889862
UKT,Quakertown Airport,Quakertown,United States,526,40.435199737549,-75.381896972656
YBA,Banff Airport,Banff,Canada,4583,51.207340469900004,-115.541861057
BNG,Banning Municipal Airport,Banning,United States,2219,33.9230995178,-116.850997925
OFK,Karl Stefan Memorial Airport,Norfolk  Nebraska,United States,1573,41.985500335693,-97.435096740723
AWO,Arlington Municipal Airport,Arlington,United States,142,48.16070175,-122.1589966
TFL,Juscelino Kubitscheck Airport,Teofilo Otoni,Brazil,1572,-17.89229965209961,-41.51359939575195
TPF,Peter O Knight Airport,Tampa,United States,8,27.915599822998,-82.44930267334
BZC,Umberto Modiano Airport,Buzios,Brazil,10,-22.770999908447266,-41.96289825439453
ITP,Itaperuna Airport,Itaperuna,Brazil,410,-21.219299316399997,-41.8759002686
KBN,Tunta Airport,Kabinda,Congo (Kinshasa),2766,-6.132999897,24.4829998016
IKL,Ikela Airport,Ikela,Congo (Kinshasa),1283,-1.048109,23.372501
AIR,Aripuanã Airport,Aripuana,Brazil,623,-10.250278,-59.383888
JRN,Juruena Airport,Juruena,Brazil,525,-10.305832862854004,-58.489444732666016
JIA,Juína Airport,Juina,Brazil,1083,-11.41944408416748,-58.70166778564453
VLP,Vila Rica Airport,Vila Rica,Brazil,892,-9.979443550109863,-51.1422233581543
JUA,Inácio Luís do Nascimento Airport,Juara,Brazil,870,-11.2966,-57.5495
CCX,Cáceres Airport,Caceres,Brazil,492,-16.04360008239746,-57.62990188598633
BMB,Bumbar Airport,Bumba,Congo (Kinshasa),0,2.1827800273895264,22.481700897216797
QBX,Sobral Airport,Sobral,Brazil,210,-3.6788899898529053,-40.33679962158203
APQ,Arapiraca Airport,Arapiraca,Brazil,886,-9.775360107421875,-36.62919998168945
FLB,Cangapara Airport,Floriano,Brazil,689,-6.8463897705078125,-43.077301025390625
PCS,Picos Airport,Picos,Brazil,1050,-7.0620598793029785,-41.52370071411133
BNC,Beni Airport,Beni,Congo (Kinshasa),3517,0.574999988079071,29.473899841308594
BNB,Boende Airport,Boende,Congo (Kinshasa),1168,-0.21699999272823334,20.850000381469727
MTP,Montauk Airport,Montauk,United States,6,41.076499938964844,-71.9207992553711
VPZ,Porter County Municipal Airport,Valparaiso IN,United States,770,41.45399857,-87.00710297
DRV,Dharavandhoo Airport,DHARAVANDHOO,Maldives,6,5.1561,73.1302
SXK,Saumlaki/Olilit Airport,Saumlaki,Indonesia,218,-7.9886097908,131.305999756
MLZ,Cerro Largo International Airport,Melo,Uruguay,364,-32.33789825439453,-54.21670150756836
PDU,Tydeo Larre Borges Airport,Paysandu,Uruguay,138,-32.36330032348633,-58.0619010925293
ATI,Artigas International Airport,Artigas ,Uruguay,410,-30.400699615478516,-56.50790023803711
HSM,Horsham Airport,Horsham,Australia,445,-36.669700622558594,142.17300415039062
SWH,Swan Hill Airport,Swan Hill,Australia,234,-35.37580108642578,143.5330047607422
TTL,Turtle Island Seaplane Base,Turtle Island,Fiji,0,-16.966,177.368
KWB,Dewadaru - Kemujan Island,Karimunjawa,Indonesia,35,-5.80091,110.47838
KOO,Kongolo Airport,Kongolo,Congo (Kinshasa),1850,-5.394440174102783,26.989999771118164
AOU,Attopeu Airport,Attopeu,Laos,344,14.814715357,106.821699142
N/A,Francisco de Miranda Airport,Caracas,Venezuela,2739,10.485033035299999,-66.8435134888
SQX,São Miguel do Oeste Airport,Sao Miguel do Oeste,Brazil,2180,-26.781600952148438,-53.503501892089844
LDM,Mason County Airport,Ludington,United States,646,43.96250153,-86.40789795
RHV,Reid-Hillview Airport of Santa Clara County,San Jose,United States,135,37.332901001,-121.819000244
OHS,Sohar Airport,Sohar,Oman,20,24.38604,56.62541
RZS,Sahiwal Airport,Sindh,Pakistan,570,31.88944435119629,72.39167022705078
TMF,Thimarafushi Airport,Thimarafushi,Maldives,6,2.211,73.1533
IFU,Ifuru Airport,Ifuru,Maldives,20,5.7083,73.025
KIE,Kieta Airport,Kieta,Papua New Guinea,20,-6.30541666667,155.728138889
YKO,Hakkari Yüksekova Airport,Hakkari,Turkey,6090,37.5497,44.2381
BUT,Bathpalathang Airport,Jakar,Bhutan,8485,27.5622,90.7471
TLI,Sultan Bantilan Airport,Toli-Toli,Indonesia,40,1.123428,120.793658
TQL,Tarko-Sale Airport,Tarko-Sale,Russia,82,64.9308013916,77.81809997559999
BPL,Alashankou Bole (Bortala) airport,Bole,China,1253,44.895,82.3
ACS,Achinsk Airport,Achinsk,Russia,1033,56.2682991027832,90.57080078125
WVI,Watsonville Municipal Airport,Watsonville,United States,163,36.9356994629,-121.790000916
GLU,Gelephu Airport,Gelephu,Bhutan,980,26.88456,90.46412
JGG,Williamsburg Jamestown Airport,Williamsburg,United States,49,37.239200592041016,-76.71610260009766
DLK,Dulkaninna Airport,Dulkaninna,Australia,0,-29.0132999420166,138.4810028076172
KM8,Opapimiskan Lake Airport,Musselwhite Mine,Canada,1023,52.6067008972,-90.3768997192
XTO,Taroom Airport,Taroom,Australia,240,-25.801700592041016,149.89999389648438
YSE,Squamish Airport,Squamish,Canada,171,49.7817001343,-123.162002563
MRT,Union County Airport,Marysville,United States,1021,40.224700927734375,-83.35160064697266
YAH,La Grande-4 Airport,La Grande-4,Canada,1005,53.754699707,-73.6753005981
YAL,Alert Bay Airport,Alert Bay,Canada,240,50.58219909667969,-126.91600036621094
YBU,Nipawin Airport,Nipawin,Canada,1220,53.33250045776367,-104.00800323486328
YCE,James T. Field Memorial Aerodrome,Centralia,Canada,824,43.285599,-81.508301
YCP,Blue River Airport,Blue River,Canada,2240,52.11669921875,-119.28299713134766
YCQ,Chetwynd Airport,Chetwynd,Canada,2000,55.687198638916016,-121.62699890136719
XRR,Ross River Airport,Ross River,Canada,2314,61.9706001282,-132.42300415
YDO,Dolbeau St Felicien Airport,Dolbeau-St-Félicien,Canada,372,48.778499603271,-72.375
YEY,Amos Magny Airport,Amos,Canada,1068,48.563899993896484,-78.24970245361328
YGD,Goderich Airport,Goderich,Canada,712,43.7668991089,-81.7106018066
YHE,Hope Airport,Hope,Canada,128,49.3683013916,-121.498001099
YHT,Haines Junction Airport,Haines Junction,Canada,2150,60.78919982910156,-137.54600524902344
YDG,Digby / Annapolis Regional Airport,Digby,Canada,499,44.5458450365,-65.7854247093
YJF,Fort Liard Airport,Fort Liard,Canada,708,60.235801696799996,-123.46900177
YKJ,Key Lake Airport,Key Lake,Canada,1679,57.256099700927734,-105.61799621582031
YLR,Leaf Rapids Airport,Leaf Rapids,Canada,959,56.513301849365234,-99.98529815673828
YME,Matane Airport,Matane,Canada,102,48.85689926147461,-67.45330047607422
YML,Charlevoix Airport,Charlevoix,Canada,977,47.59749984741211,-70.2238998413086
YOS,Owen Sound / Billy Bishop Regional Airport,Owen Sound,Canada,1007,44.5903015137,-80.8375015259
YPS,Port Hawkesbury Airport,Port Hawkesbury,Canada,377,45.6567001343,-61.3680992126
YQS,St Thomas Municipal Airport,St Thomas,Canada,778,42.77000045776367,-81.11080169677734
YRO,Ottawa / Rockcliffe Airport,Ottawa,Canada,188,45.4603004456,-75.64610290530001
YRP,Ottawa / Carp Airport,Ottawa,Canada,382,45.3191986084,-76.0222015381
YSH,Smiths Falls-Montague (Russ Beach) Airport,Smiths Falls,Canada,416,44.94580078125,-75.94059753417969
YSL,St Leonard Airport,St Leonard,Canada,793,47.157501220703125,-67.83470153808594
YVD,Virden/R.J. (Bob) Andrew Field Regional Aerodrome,Virden,Canada,1454,49.8782997131,-100.917999268
YVE,Vernon Airport,Vernon,Canada,1140,50.24810028076172,-119.33100128173828
YXQ,Beaver Creek Airport,Beaver Creek,Canada,2131,62.410301208496094,-140.86700439453125
YSN,Salmon Arm Airport,Salmon Arm,Canada,1751,50.682802,-119.228996
KES,Kelsey Airport,Kelsey,Canada,600,56.0374984741,-96.50969696039999
XPK,Pukatawagan Airport,Pukatawagan,Canada,958,55.7491989136,-101.26599884
ZGF,Grand Forks Airport,Grand Forks,Canada,1720,49.01559829711914,-118.43099975585938
ZJG,Jenpeg Airport,Jenpeg,Canada,729,54.51890182495117,-98.04609680175781
YTD,Thicket Portage Airport,Thicket Portage,Canada,678,55.31890106201172,-97.70780181884766
PIW,Pikwitonei Airport,Pikwitonei,Canada,630,55.58890151977539,-97.16419982910156
XPP,Poplar River Airport,Poplar River,Canada,728,52.9965258788,-97.2741937637
WPC,Pincher Creek Airport,Pincher Creek,Canada,3903,49.520599365200006,-113.997001648
ZST,Stewart Airport,Stewart,Canada,24,55.935410448,-129.982434511
ZUC,Ignace Municipal Airport,Ignace,Canada,1435,49.4296989440918,-91.7177963256836
FNB,Neubrandenburg Airport,Neubrandenburg,Germany,228,53.6022,13.306
FSS,RAF Kinloss,Kinloss,United Kingdom,22,57.6493988037,-3.56064009666
BXP,Biała Podlaska Airfield,Biała Podlaska,Poland,485,52.00078,23.1325278
DGP,Daugavpils Intrenational Airport,Daugavpils,Latvia,398,55.944721221900004,26.6650009155
LMR,Lime Acres Finsch Mine Airport,Lime Acres,South Africa,4900,-28.36009979248047,23.43910026550293
SXN,Sua Pan Airport,Sowa,Botswana,2985,-20.5534,26.115801
NDD,Sumbe Airport,Sumbe,Angola,36,-11.167900085449219,13.84749984741211
MAI,Mangochi Airport,Mangochi,Malawi,1580,-14.482999801635742,35.266998291015625
ADI,Arandis Airport,Arandis,Namibia,1905,-22.462200164794922,14.979999542236328
MWE,Merowe New Airport,Merowe,Sudan,897,18.4433333333,31.8433333333
ALN,St Louis Regional Airport,Alton/St Louis,United States,544,38.89030075069999,-90.0459976196
AXN,Chandler Field,Alexandria,United States,1425,45.8662986755,-95.39469909670001
CLU,Columbus Municipal Airport,Columbus,United States,656,39.2619018555,-85.8963012695
BBD,Curtis Field,Brady,United States,1827,31.1793003082,-99.3238983154
BIH,Eastern Sierra Regional Airport,Bishop,United States,4124,37.3731002808,-118.363998413
BKE,Baker City Municipal Airport,Baker City,United States,3373,44.837299346900004,-117.808998108
BPI,Miley Memorial Field,Big Piney,United States,6990,42.58509827,-110.1110001
WMH,Ozark Regional Airport,Mountain Home,United States,928,36.3689002991,-92.47049713130001
BTL,W K Kellogg Airport,Battle Creek,United States,952,42.307300567599995,-85.2515029907
BYI,Burley Municipal Airport,Burley,United States,4150,42.542598724399994,-113.772003174
CCY,Northeast Iowa Regional Airport,Charles City,United States,1125,43.0726013184,-92.6108016968
CNU,Chanute Martin Johnson Airport,Chanute,United States,1002,37.668800354,-95.4850997925
CRG,Jacksonville Executive at Craig Airport,Jacksonville,United States,41,30.3362998962,-81.51439666750001
CSV,Crossville Memorial Whitson Field,Crossville,United States,1881,35.9513015747,-85.08499908450001
DAA,Davison Army Air Field,Fort Belvoir,United States,73,38.715000152600005,-77.1809997559
DAG,Barstow Daggett Airport,Daggett,United States,1930,34.85369873,-116.7870026
DMN,Deming Municipal Airport,Deming,United States,4314,32.262298584,-107.721000671
DRA,Desert Rock Airport,Mercury,United States,3314,36.6194,-116.032997
EED,Needles Airport,Needles,United States,983,34.7663002014,-114.623001099
EGI,Duke Field,Crestview,United States,191,30.65040016,-86.52290344
EKA,Murray Field,Eureka,United States,7,40.803398132299996,-124.112998962
HYI,San Marcos Municipal Airport,San Marcos,United States,597,29.8927001953125,-97.86299896240234
HYR,Sawyer County Airport,Hayward,United States,1216,46.025199890100005,-91.44429779050002
JCT,Kimble County Airport,Junction,United States,1749,30.5112991333,-99.7634963989
LLQ,Monticello Municipal Ellis Field,Monticello,United States,270,33.6385994,-91.75099945
LOL,Derby Field,Lovelock,United States,3904,40.0663986206,-118.565002441
MBG,Mobridge Municipal Airport,Mobridge,United States,1716,45.54650116,-100.4079971
MCB,Mc Comb/Pike County Airport/John E Lewis Field,Mc Comb,United States,413,31.17849922,-90.47190094
MDH,Southern Illinois Airport,Carbondale/Murphysboro,United States,411,37.778099060058594,-89.25199890136719
MMT,Mc Entire Joint National Guard Base,Eastover,United States,254,33.92079926,-80.80130005
NHZ,Brunswick Executive Airport,Brunswick,United States,72,43.89220047,-69.93859863
NRB,Naval Station Mayport (Admiral David L. Mcdonald Field),Mayport,United States,15,30.39109993,-81.42469788
OGB,Orangeburg Municipal Airport,Orangeburg,United States,195,33.456798553467,-80.859497070312
OLU,Columbus Municipal Airport,Columbus,United States,1447,41.44800186,-97.34259796
OTM,Ottumwa Regional Airport,Ottumwa,United States,845,41.10660172,-92.44789886
OZR,Cairns AAF (Fort Rucker) Air Field,Fort Rucker/Ozark,United States,301,31.27569962,-85.71340179
PWY,Ralph Wenz Field,Pinedale,United States,7102,42.79550171,-109.8069992
POU,Dutchess County Airport,Poughkeepsie,United States,165,41.6265983581543,-73.88420104980469
RNH,New Richmond Regional Airport,New Richmond,United States,998,45.14830017,-92.5381012
RSL,Russell Municipal Airport,Russell,United States,1862,38.872100830078,-98.811798095703
RWF,Redwood Falls Municipal Airport,Redwood Falls,United States,1024,44.54719925,-95.08229828
SNS,Salinas Municipal Airport,Salinas,United States,85,36.662799835205,-121.60600280762
SOA,Sonora Municipal Airport,Sonora,United States,2140,30.585699081421,-100.6490020752
SUZ,Saline County Regional Airport,Benton,United States,390,34.59059906,-92.47940063
TPH,Tonopah Airport,Tonopah,United States,5430,38.06019974,-117.086998
UAO,Aurora State Airport,Aurora,United States,200,45.247100830078125,-122.7699966430664
UKI,Ukiah Municipal Airport,Ukiah,United States,614,39.125999450684,-123.20099639893
UOX,University Oxford Airport,Oxford,United States,452,34.384300231934,-89.536796569824
HTV,Huntsville Regional Airport,Huntsville,United States,363,30.7469005585,-95.5871963501
VTN,Miller Field,Valentine,United States,2596,42.85779953,-100.5479965
WMC,Winnemucca Municipal Airport,Winnemucca,United States,4308,40.8965988159,-117.805999756
WWR,West Woodward Airport,Woodward,United States,2189,36.438,-99.5226667
XMR,Cape Canaveral AFS Skid Strip,Cocoa Beach,United States,10,28.4675998688,-80.56659698490002
ZZV,Zanesville Municipal Airport,Zanesville,United States,900,39.9444007874,-81.89209747310001
ECV,Cuatro Vientos Airport,Madrid,Spain,2269,40.370700836199994,-3.7851400375399997
CDT,Castellón-Costa Azahar Airport,Castellón de la Plana,Spain,1145,40.213889,0.073333
TEV,Teruel Airport,Teruel,Spain,3380,40.403,-1.2183
TN0,Trento-Mattarello Airport,Trento (TN),Italy,610,46.0214,11.1242
QLP,Sarzana-Luni Air Base,Sarzana (SP),Italy,45,44.088001,9.98795
BJY,Batajnica Air Base,Batajnica,Serbia,265,44.935299,20.2575
RUV,Rubelsanto Airport,Rubelsanto,Guatemala,426,15.991999626159668,-90.44529724121094
XPL,Coronel Enrique Soto Cano Air Base,Comayagua,Honduras,2061,14.3824,-87.621201
UPL,Upala Airport,Upala,Costa Rica,184,10.8922,-85.016197
QSN,San Nicolas De Bari Airport,San Nicolás,Cuba,49,22.756099700927734,-81.9208984375
SNJ,San Julian Air Base,Pinar Del Rio,Cuba,98,22.095300674438477,-84.1520004272461
KMX,King Khaled Air Base,,Saudi Arabia,6778,18.297300338745117,42.80350112915039
XXN,Riyadh Air Base,Riyadh,Saudi Arabia,2082,24.709800720214844,46.72520065307617
KNR,Jam Airport,Kangan,Iran,2173,27.820499420166016,52.35219955444336
PYK,Payam International Airport,Karaj,Iran,4170,35.776100158691,50.826698303223
XIJ,Ahmed Al Jaber Air Base,Ahmed Al Jaber AB,Kuwait,409,28.9347991943,47.791900634799994
MPD,Mirpur Khas Air Base,Mirpur Khas,Pakistan,60,25.6825008392334,69.07279968261719
ATG,Minhas Air Base,Kamra,Pakistan,1023,33.8690986633,72.4009017944
SGI,Mushaf Air Base,Sargodha,Pakistan,614,32.04859924316406,72.66500091552734
RQW,Qayyarah West Airport,Qayyarah,Iraq,749,35.76720047,43.125099182099994
ENN,Nenana Municipal Airport,Nenana,United States,362,64.54730224609375,-149.07400512695312
WWA,Wasilla Airport,Wasilla,United States,354,61.5717010498,-149.539993286
QUT,Utsunomiya Airport,,Japan,334,36.51449966430664,139.87100219726562
IEJ,Ie Jima Airport,Ie,Japan,246,26.7220001221,127.785003662
AAV,Allah Valley Airport,Surallah,Philippines,659,6.366819858551025,124.7509994506836
BPH,Bislig Airport,,Philippines,12,8.19594955444336,126.3219985961914
MXI,Mati National Airport,,Philippines,156,6.94936990737915,126.27300262451172
VMR,Presidente Néstor Kirchner Regionsl Airport,Villa Maria,Argentina,670,-32.3201,-63.22663
BAT,Chafei Amsei Airport,Barretos,Brazil,1898,-20.584499359131,-48.594100952148
QHP,Base de Aviação de Taubaté Airport,Taubaté,Brazil,1908,-23.04010009765625,-45.51599884033203
TOQ,Barriles Airport,Tocopilla,Chile,3475,-22.14109992980957,-70.06289672851562
